sorting,id,account_id,reference,comment,date_due,date_invoice,invoice_line/sequence,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit,invoice_line/invoice_line_tax_id,invoice_line/uos_id,partner_id
2573,account_invoice_1008884,11310 ลูกหนี้การค้าในประเทศ,972-48592,Sales: danupol,2013-01-23,2013-01-23,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM LITE 20"" สีดำ",MSL20R,3,1360,,คัน,สหชัยวิทยุจักรยาน (ABC)
2574,account_invoice_1008884,11310 ลูกหนี้การค้าในประเทศ,972-48592,Sales: danupol,2013-01-23,2013-01-23,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM LITE 20"" สีน้ำเงิน",MSL20K,4,1360,,คัน,สหชัยวิทยุจักรยาน (ABC)
2575,account_invoice_1008885,11310 ลูกหนี้การค้าในประเทศ,972-48593,,2013-01-23,2013-01-23,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM 20"" สีน้ำเงิน",MSL20B,20,1478,,คัน,มีชัยจักรยาน
2576,account_invoice_1008885,11310 ลูกหนี้การค้าในประเทศ,972-48593,,2013-01-23,2013-01-23,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM 20"" สีดำ",MSA20B,10,1478,,คัน,มีชัยจักรยาน
2577,account_invoice_1008886,11310 ลูกหนี้การค้าในประเทศ,972-48594,,2013-01-23,2013-01-23,10,41100 รายได้จากการขายสินค้า,"ตะเกียบ SPORT 26"" ไม่มีกุญแจ [200:227] สีแดง",MSA20K,200,102,,อัน,งี่ฮง - วรจักร
2578,account_invoice_1008886,11310 ลูกหนี้การค้าในประเทศ,972-48594,,2013-01-23,2013-01-23,20,41100 รายได้จากการขายสินค้า,"ตะเกียบ SPORT 26"" ไม่มีกุญแจ [200:227] สีเขียว",FRK025R,400,102,,อัน,งี่ฮง - วรจักร
2579,account_invoice_1008886,11310 ลูกหนี้การค้าในประเทศ,972-48594,,2013-01-23,2013-01-23,30,41100 รายได้จากการขายสินค้า,"ตะเกียบ SPORT 26"" ไม่มีกุญแจ [200:227] สีดำ",FRK025G,400,102,,อัน,งี่ฮง - วรจักร
2580,account_invoice_1008887,11310 ลูกหนี้การค้าในประเทศ,972-48595,,2013-01-23,2013-01-23,10,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 20""*10G*28H สีมุก คละสี",FRK025K,50,83,,คู่,งี่ฮ้ง - สวนมะลิ
2581,account_invoice_1008887,11310 ลูกหนี้การค้าในประเทศ,972-48595,,2013-01-23,2013-01-23,20,41100 รายได้จากการขายสินค้า,บันได 90  หัวใหญ่ ดำ,RIM033M,200,20,,คู่,งี่ฮ้ง - สวนมะลิ
2582,account_invoice_1008887,11310 ลูกหนี้การค้าในประเทศ,972-48595,,2013-01-23,2013-01-23,30,41100 รายได้จากการขายสินค้า,บันได 90  หัวเล็ก ดำ,PDL006,200,20,,คู่,งี่ฮ้ง - สวนมะลิ
2583,account_invoice_1008887,11310 ลูกหนี้การค้าในประเทศ,972-48595,,2013-01-23,2013-01-23,40,41100 รายได้จากการขายสินค้า,ปลอกมือ มินิ สีดำ,PDL005,200,6,,คู่,งี่ฮ้ง - สวนมะลิ
2584,account_invoice_1008887,11310 ลูกหนี้การค้าในประเทศ,972-48595,,2013-01-23,2013-01-23,50,41100 รายได้จากการขายสินค้า,บันได 12  หัวเล็ก ดำ,GRP009K,100,18.5,,คู่,งี่ฮ้ง - สวนมะลิ
2585,account_invoice_1008888,11310 ลูกหนี้การค้าในประเทศ,972-48596,,2013-01-23,2013-01-23,10,41100 รายได้จากการขายสินค้า,"ตะเกียบ MTB 12"" [121:160] คละสี ไม่มีถ้วยคอ ",PDL002,50,46,,อัน,"ศรีพาณิชย์, ร้าน"
2586,account_invoice_1008889,11310 ลูกหนี้การค้าในประเทศ,972-48597,,2013-01-23,2013-01-23,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีบรอนซ์",EBK013,1,11666,,คัน,จ.จักรยาน
2587,account_invoice_1008889,11310 ลูกหนี้การค้าในประเทศ,972-48597,,2013-01-23,2013-01-23,20,41100 รายได้จากการขายสินค้า,กล่องควบคุมมอเตอร์ 250W 36V KZQW22A,EBK013,1,1050,,อัน,จ.จักรยาน
2588,account_invoice_1008890,11310 ลูกหนี้การค้าในประเทศ,972-48598,,2013-01-23,2013-01-23,10,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก รุ่น BUTTERFLY 16"" สีชมพู",ELC021,10,800,,คัน,"ไทยเจริญจักรยาน,ลำปลายมาศ"
2589,account_invoice_1008890,11310 ลูกหนี้การค้าในประเทศ,972-48598,,2013-01-23,2013-01-23,20,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก รุ่น BUTTERFLY 14"" สีฟ้า",XBF16P,6,750,,คัน,"ไทยเจริญจักรยาน,ลำปลายมาศ"
2590,account_invoice_1008890,11310 ลูกหนี้การค้าในประเทศ,972-48598,,2013-01-23,2013-01-23,30,41100 รายได้จากการขายสินค้า,"SKD จักรยานเด็ก รุ่น BUTTERFLY 14"" สีชมพู",XBF14SB,6,750,,คัน,"ไทยเจริญจักรยาน,ลำปลายมาศ"
2591,account_invoice_1008890,11310 ลูกหนี้การค้าในประเทศ,972-48598,,2013-01-23,2013-01-23,40,41100 รายได้จากการขายสินค้า,อาน MTB รุ่น CRO สีฟ้า,XBF14P,3,105,,อัน,"ไทยเจริญจักรยาน,ลำปลายมาศ"
2592,account_invoice_1008890,11310 ลูกหนี้การค้าในประเทศ,972-48598,,2013-01-23,2013-01-23,50,41100 รายได้จากการขายสินค้า,อาน MTB รุ่น CRO สีแดง,SDLMTBSB,4,105,,อัน,"ไทยเจริญจักรยาน,ลำปลายมาศ"
2593,account_invoice_1008890,11310 ลูกหนี้การค้าในประเทศ,972-48598,,2013-01-23,2013-01-23,60,41100 รายได้จากการขายสินค้า,อาน MTB รุ่น CRO สีเขียว,SDLMTBR,3,105,,อัน,"ไทยเจริญจักรยาน,ลำปลายมาศ"
2594,account_invoice_1008891,11310 ลูกหนี้การค้าในประเทศ,972-48599,,2013-01-23,2013-01-23,10,41100 รายได้จากการขายสินค้า,มอเตอร์ดุมหน้า 36V 250W TSD100F,SDLMTBG,5,3150,,อัน,"ชัยชนะ ออโต้ไบท์, หจก."
2595,account_invoice_1008892,11310 ลูกหนี้การค้าในประเทศ,972-48600,,2013-01-23,2013-01-23,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีแดง",ELC022,1,11666,,คัน,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)"
2596,account_invoice_1008892,11310 ลูกหนี้การค้าในประเทศ,972-48600,,2013-01-23,2013-01-23,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีเหลือง",EBK016,5,1890,,คัน,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)"
2597,account_invoice_1008892,11310 ลูกหนี้การค้าในประเทศ,972-48600,,2013-01-23,2013-01-23,30,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีชมพู (YS7787)",MCV26Y,2,1890,,คัน,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)"
2598,account_invoice_1008892,11310 ลูกหนี้การค้าในประเทศ,972-48600,,2013-01-23,2013-01-23,40,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีฟ้า (YS7788)",MCV26P,3,1890,,คัน,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)"
2599,account_invoice_1008892,11310 ลูกหนี้การค้าในประเทศ,972-48600,,2013-01-23,2013-01-23,50,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีเหลือง",MCV26B,7,1790,,คัน,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)"
2600,account_invoice_1008892,11310 ลูกหนี้การค้าในประเทศ,972-48600,,2013-01-23,2013-01-23,60,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีชมพู (YS7787)",MCV24Y,1,1790,,คัน,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)"
2601,account_invoice_1008892,11310 ลูกหนี้การค้าในประเทศ,972-48600,,2013-01-23,2013-01-23,70,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีฟ้า (YS7788)",MCV24P,2,1790,,คัน,"ซ้งจักรยาน, หจก.(สาขาเชียงใหม่)"
2602,account_invoice_1008893,11310 ลูกหนี้การค้าในประเทศ,973-48601,,2013-01-23,2013-01-23,10,41100 รายได้จากการขายสินค้า,ชุดดุมเหล็ก หน้า/หลัง 28 รู #14 ชุบซิงค์,MCV24B,500,33,,คู่,"วี.ที.เว็นเท็กซ์, หจก."
